area;ciudad;conglomerado;panelm;vivienda;hogar;vi01;vi02;vi03a;vi03b;vi04a;vi04b;vi05a;vi05b;vi06;vi07;vi07a;vi07b;vi08;vi09;vi09a;vi09b;vi10;vi101;vi102;vi10a;vi11;vi12;vi13;vi14;vi141;vi142;vi143;vi144;vi1511;vi1521;vi1512;vi1522;vi1531;vi1541;vi1532;vi1542;vi1533;vi1543;vi1534;vi1544;vi1535;vi1545;vi1536;vi1546;eqt19a011;eqt19a021;eqt19a012;eqt19a022;eqt19a013;eqt19a023;eqt19a014;eqt19a024;eqt19a015;eqt19a025;eqt19a016;eqt19a026;vi20;estrato;fexp;upm;id_vivienda;id_hogar;periodo
1;010150;011901;071;01;1;1;1;2;1;1;1;1;1;7;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;600; ; ; ;1;1;2; ;2; ;2; ;2; ;1;30;2; ;2; ;1;1;2; ;1;1;1;5;1;5;2; ;1;2711;36,1176688889277;010150011901;01015001190107101;010150011901071011;202507
1;010150;011901;071;02;1;1;2;1;1;2;1;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2; ;1;1;1;3;1;3;2; ;1;2711;36,1176688889277;010150011901;01015001190107102;010150011901071021;202507
1;010150;011901;071;03;1;1;2;4;2;1;1;1;1;7;5;0;1;1;1; ; ;1; ; ;1;1;1;2;1;250;2;2;2;2; ;1;2;2; ;2; ;2; ;1;40;2; ;2; ;2; ;1;1;2; ;1;6;1;6;1;1;1;2711;36,1176688889277;010150011901;01015001190107103;010150011901071031;202507
1;010150;011901;071;04;1;1;2;4;2;1;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;1;1;2; ;2; ;1;5;1;5;1;1;1;2711;36,1176688889277;010150011901;01015001190107104;010150011901071041;202507
1;010150;011901;071;06;1;1;2;4;2;1;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;250;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;3;1;3;1;1;1;2711;36,1176688889277;010150011901;01015001190107106;010150011901071061;202507
1;010150;011901;071;07;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;300;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;5;1;5;1;1;1;2711;36,1176688889277;010150011901;01015001190107107;010150011901071071;202507
1;010150;011901;071;08;1;1;1;4;2;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;400; ; ; ;1;1;2; ;2; ;2; ;2; ;1;30;2; ;2; ;2; ;2; ;1;1;1;2;1;2;2; ;1;2711;36,1176688889277;010150011901;01015001190107108;010150011901071081;202507
1;010150;013101;065;01;1;1;2;1;2;1;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;300;2;2;2;1;1;2; ;2; ;2; ;2; ;1;100;2; ;2; ;1;1;2; ;2; ;1;2;1;2;2; ;1;2712;309,823921274622;010150013101;01015001310106501;010150013101065011;202507
1;010150;013101;065;02;1;1;1;2;2;2;2;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1;1;1;1;1;1;1;1;2712;309,823921274622;010150013101;01015001310106502;010150013101065021;202507
1;010150;013101;065;03;1;1;1;2;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;2;2;4;350; ; ; ;1;1;2; ;2; ;2; ;1;50;2; ;2; ;2; ;1;1;2; ;2; ;1;2;1;2;1;2;1;2712;309,823921274622;010150013101;01015001310106503;010150013101065031;202507
1;010150;013101;065;04;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;350;1;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;2; ;1;1;1;1;1;1;1;2712;309,823921274622;010150013101;01015001310106504;010150013101065041;202507
1;010150;013101;065;05;1;1;1;4;2;2;2;1;2;7;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;500; ; ; ;1;2;2; ;2; ;2; ;2; ;1;100;2; ;2; ;1;1;2; ;2; ;1;6;1;6;1;2;1;2712;309,823921274622;010150013101;01015001310106505;010150013101065051;202507
1;010150;013101;065;06;1;1;3;1;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;2;2;1;135;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;2;1;2;2; ;1;2712;309,823921274622;010150013101;01015001310106506;010150013101065061;202507
1;010150;013101;065;07;1;1;1;2;1;1;2;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;1;2; ;2; ;2; ;2; ;1;20;2; ;2; ;2; ;2; ;2; ;1;2;1;2;2; ;1;2712;309,823921274622;010150013101;01015001310106507;010150013101065071;202507
1;010150;013201;071;01;1;1;4;2;2;2;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;145;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;1;1;1;2; ;1;2712;114,530792210888;010150013201;01015001320107101;010150013201071011;202507
1;010150;013201;071;02;1;1;1;2;2;2;1;1;2;5;3;1;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;1;2;2; ;2; ;2; ;2; ;1;100;2; ;2; ;1;1;2; ;2; ;1;3;1;3;2; ;1;2712;114,530792210888;010150013201;01015001320107102;010150013201071021;202507
1;010150;013201;071;03;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;250;1;1;1;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;1;1;2; ;2; ;1;1;1;1;1;1;1;2712;114,530792210888;010150013201;01015001320107103;010150013201071031;202507
1;010150;013201;071;06;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;30;2; ;2; ;1;1;2; ;2; ;1;2;1;2;1;1;1;2712;114,530792210888;010150013201;01015001320107106;010150013201071061;202507
1;010150;013201;071;07;1;1;1;4;2;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;400; ; ; ;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;1;1;1;1;1;1;1;2;1;2;1;1;1;2712;114,530792210888;010150013201;01015001320107107;010150013201071071;202507
1;010150;013201;071;08;1;1;2;2;1;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;100;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;1;1;1;2; ;2;2712;114,530792210888;010150013201;01015001320107108;010150013201071081;202507
1;010150;013201;071;09;1;1;1;2;2;4;2;1;1;3;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;3;1;2;2; ;1;2712;114,530792210888;010150013201;01015001320107109;010150013201071091;202507
1;010150;014803;071;02;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;2; ;1;1;1;1;2; ;1;2712;1165,89149590945;010150014803;01015001480307102;010150014803071021;202507
1;010150;014803;071;04;1;1;1;2;1;1;1;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;350; ; ; ;1;2;2; ;2; ;2; ;2; ;1;60;2; ;2; ;1;2;2; ;1;1;1;4;1;3;1;2;1;2712;1165,89149590945;010150014803;01015001480307104;010150014803071041;202507
1;010150;014803;071;05;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2; ;2; ;1;2;1;2;1;2;1;2712;1165,89149590945;010150014803;01015001480307105;010150014803071051;202507
1;010150;014803;071;06;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;1;1;2; ;2; ;2; ;2; ;1;50;2; ;2; ;1;1;2; ;2; ;1;2;1;2;1;1;1;2712;1165,89149590945;010150014803;01015001480307106;010150014803071061;202507
1;010150;014803;071;07;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;1;1;300;2;2;2;1;1;2; ;2; ;2; ;2; ;1;20;2; ;2; ;1;1;2; ;2; ;1;4;1;4;2; ;1;2712;1165,89149590945;010150014803;01015001480307107;010150014803071071;202507
1;010150;014803;071;10;1;1;1;2;2;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;5;1;5;2; ;1;2712;1165,89149590945;010150014803;01015001480307110;010150014803071101;202507
1;010150;015202;068;01;1;1;2;1;2;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;230;2;2;2;2; ;1;1;2; ;2; ;2; ;1;15;2; ;2; ;1;1;2; ;2; ;1;4;1;4;1;1;1;2713;71,537934657419;010150015202;01015001520206801;010150015202068011;202507
1;010150;015202;068;03;1;1;2;6;2;1;2;3;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;4;1;4;1;1;1;2713;71,537934657419;010150015202;01015001520206803;010150015202068031;202507
1;010150;015202;068;04;1;1;2;3;2;1;2;1;2;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;1;280;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;5;1;5;1;1;1;2713;71,537934657419;010150015202;01015001520206804;010150015202068041;202507
1;010150;015202;068;05;1;1;2;1;2;1;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;300;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;4;1;4;1;1;1;2713;71,537934657419;010150015202;01015001520206805;010150015202068051;202507
1;010150;015202;068;07;1;1;2;1;2;1;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;180;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;2;1;2;1;1;1;2713;71,537934657419;010150015202;01015001520206807;010150015202068071;202507
1;010150;015202;068;09;1;1;2;3;2;1;1;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;50;2; ;2; ;1;1;2; ;1;1;1;3;1;3;1;1;1;2713;71,537934657419;010150015202;01015001520206809;010150015202068091;202507
1;010150;015202;068;10;1;1;2;1;2;1;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;250;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2; ;2; ;1;4;1;4;1;1;1;2713;71,537934657419;010150015202;01015001520206810;010150015202068101;202507
1;010150;015203;071;01;1;1;2;1;2;1;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;250;2;2;2;1;1;2; ;2; ;2; ;2; ;1;50;2; ;2; ;1;1;2; ;1;1;1;2;1;2;1;1;1;2713;15,0091404324682;010150015203;01015001520307101;010150015203071011;202507
1;010150;015203;071;02;1;2;2;1;2;1;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;180; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;3;1;3;1;1;1;2713;15,0091404324682;010150015203;01015001520307102;010150015203071021;202507
1;010150;015203;071;03;1;1;2;3;2;1;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;250;1;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2; ;2; ;1;3;1;3;2; ;1;2713;15,0091404324682;010150015203;01015001520307103;010150015203071031;202507
1;010150;015203;071;04;1;1;2;1;2;1;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;280; ; ; ;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2; ;2; ;1;1;1;1;1;1;2; ;1;2713;15,0091404324682;010150015203;01015001520307104;010150015203071041;202507
1;010150;015203;071;06;1;1;2;1;2;2;2;1;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;170;1;1;1;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2; ;2; ;1;2;1;2;2; ;1;2713;15,0091404324682;010150015203;01015001520307106;010150015203071061;202507
1;010150;015203;071;07;1;1;2;1;2;1;1;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;240;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;2;1;2;1;1;1;2713;15,0091404324682;010150015203;01015001520307107;010150015203071071;202507
1;010150;015203;071;09;1;1;2;1;2;1;2;1;2;2;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;120;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;2;1;2;2; ;1;2713;15,0091404324682;010150015203;01015001520307109;010150015203071091;202507
1;010150;015601;065;01;1;1;2;1;2;1;1;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;230;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;1;1;1;1;1;1;2712;259,854835525081;010150015601;01015001560106501;010150015601065011;202507
1;010150;015601;065;02;1;1;1;2;1;1;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;120;1;1;1;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;2;1;2;2; ;1;2712;259,854835525081;010150015601;01015001560106502;010150015601065021;202507
1;010150;015601;065;03;1;1;2;1;2;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;170;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;3;1;3;1;1;1;2712;259,854835525081;010150015601;01015001560106503;010150015601065031;202507
1;010150;015601;065;04;1;1;2;1;2;2;1;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;180;2;2;2;2; ;1;1;2; ;2; ;2; ;1;14;2; ;2; ;1;1;2; ;2; ;1;5;1;5;2; ;1;2712;259,854835525081;010150015601;01015001560106504;010150015601065041;202507
1;010150;015601;065;05;1;1;2;1;1;2;1;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;180;2;2;2;2; ;1;1;2; ;2; ;2; ;1;7;2; ;2; ;1;1;2; ;2; ;1;1;1;1;1;1;1;2712;259,854835525081;010150015601;01015001560106505;010150015601065051;202507
1;010150;015601;065;06;1;1;2;1;2;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;220;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;1;1;1;1;1;1;2712;259,854835525081;010150015601;01015001560106506;010150015601065061;202507
1;010150;015601;065;07;1;1;2;2;2;1;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;190; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1;1;1;1;1;1;1;1;2712;259,854835525081;010150015601;01015001560106507;010150015601065071;202507
1;010150;016701;054;01;1;1;2;1;1;2;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1;1;1;1;1;1;1;1;2713;87,9238298619992;010150016701;01015001670105401;010150016701054011;202507
1;010150;016701;054;02;1;1;1;2;2;4;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;350; ; ; ;1;1;1;1;2; ;2; ;2; ;1;60;2; ;2; ;1;1;2; ;1;1;1;4;1;4;1;1;1;2713;87,9238298619992;010150016701;01015001670105402;010150016701054021;202507
1;010150;016701;054;03;1;1;2;2;2;1;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;150;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;1;1;1;2; ;2;2713;87,9238298619992;010150016701;01015001670105403;010150016701054031;202507
1;010150;016701;054;04;1;1;1;4;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;2;2; ;2; ;2; ;2; ;1;120;2; ;2; ;2; ;2; ;2; ;1;2;1;2;2; ;1;2713;87,9238298619992;010150016701;01015001670105404;010150016701054041;202507
1;010150;016701;054;05;1;1;2;1;1;1;1;1;1;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;120;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;1;1;1;1;1;1;2713;87,9238298619992;010150016701;01015001670105405;010150016701054051;202507
1;010150;016701;054;06;1;1;1;2;1;2;1;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;220; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2; ;2; ;1;4;1;4;1;2;1;2713;87,9238298619992;010150016701;01015001670105406;010150016701054061;202507
1;010150;016701;054;07;1;1;1;4;1;1;1;1;1;7;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;400; ; ; ;1;2;2; ;2; ;2; ;1;60;1;60;2; ;2; ;2; ;2; ;1;1;1;2;1;2;1;1;1;2713;87,9238298619992;010150016701;01015001670105407;010150016701054071;202507
1;010150;017002;065;01;1;1;1;1;1;2;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;2; ;2; ;2; ;1;1;1;1;2; ;1;2711;48,1469896029205;010150017002;01015001700206501;010150017002065011;202507
1;010150;017002;065;03;1;1;2;6;2;4;2;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;2;1;2;2; ;1;2711;48,1469896029205;010150017002;01015001700206503;010150017002065031;202507
1;010150;017002;065;04;1;1;1;2;2;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1;2; ;2; ;2; ;1;2711;48,1469896029205;010150017002;01015001700206504;010150017002065041;202507
1;010150;017002;065;05;1;1;1;2;1;2;1;1;1;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;1;2; ;2; ;2; ;2; ;1;30;2; ;2; ;1;1;2; ;2; ;1;4;1;4;1;2;1;2711;48,1469896029205;010150017002;01015001700206505;010150017002065051;202507
1;010150;017002;065;06;1;1;1;4;1;2;1;1;1;4;3;0;1;3;1; ; ;1; ; ;1;1;1;2;5;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;1;3;2; ;1;1;1;2;1;2;1;2;1;2711;48,1469896029205;010150017002;01015001700206506;010150017002065061;202507
1;010150;017002;065;09;1;1;1;2;2;2;1;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1;1;1;1;1;2; ;1;2711;48,1469896029205;010150017002;01015001700206509;010150017002065091;202507
1;010150;019301;065;01;1;1;1;2;2;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;230; ; ; ;1;1;2; ;2; ;2; ;2; ;1;75;2; ;2; ;1;1;2; ;2; ;1;4;1;4;1;1;1;2711;36,9776283510619;010150019301;01015001930106501;010150019301065011;202507
1;010150;019301;065;02;1;1;1;2;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;150;2;2;1;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;2;1;2;2; ;1;2711;36,9776283510619;010150019301;01015001930106502;010150019301065021;202507
1;010150;019301;065;03;1;1;1;2;1;1;1;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;180; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;1;1;1;4;1;4;1;1;1;2711;36,9776283510619;010150019301;01015001930106503;010150019301065031;202507
1;010150;019301;065;04;1;1;2;1;1;2;1;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;150;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;1;2; ;2; ;2;2711;36,9776283510619;010150019301;01015001930106504;010150019301065041;202507
1;010150;019301;065;05;1;1;1;2;1;2;1;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;1;2;2; ;1;1;1;5;1;5;1;1;1;2711;36,9776283510619;010150019301;01015001930106505;010150019301065051;202507
1;010150;019301;065;06;1;1;1;2;1;2;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;230; ; ; ;1;1;2; ;2; ;2; ;2; ;1;30;2; ;2; ;1;1;2; ;1;1;1;4;1;4;1;1;1;2711;36,9776283510619;010150019301;01015001930106506;010150019301065061;202507
1;010150;019301;065;07;1;1;1;2;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;150;2;2;2;1;1;2; ;2; ;2; ;2; ;1;50;2; ;2; ;1;1;2; ;1;1;1;4;1;4;1;1;1;2711;36,9776283510619;010150019301;01015001930106507;010150019301065071;202507
1;010150;019303;054;01;1;1;1;2;1;2;1;1;1;7;5;0;1;1;1; ; ;1; ; ;1;1;1;2;1;300;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;1;1;1;6;1;6;1;2;1;2711;96,9669595610969;010150019303;01015001930305401;010150019303054011;202507
1;010150;019303;054;02;1;1;1;2;3;1;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;5;250; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;2;1;2;1;1;1;2711;96,9669595610969;010150019303;01015001930305402;010150019303054021;202507
1;010150;019303;054;03;1;1;2;2;2;2;1;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;25;2; ;2; ;1;1;2; ;2; ;1;5;1;5;1;1;1;2711;96,9669595610969;010150019303;01015001930305403;010150019303054031;202507
1;010150;019303;054;04;1;1;1;2;1;1;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;150;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;2;1;2;1;1;1;2711;96,9669595610969;010150019303;01015001930305404;010150019303054041;202507
1;010150;019303;054;05;1;1;1;2;1;4;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;1;1;1;2; ;2;2711;96,9669595610969;010150019303;01015001930305405;010150019303054051;202507
1;010150;019303;054;06;1;1;1;2;1;2;2;1;2;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;5;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;50;2; ;2; ;1;2;2; ;1;1;1;4;1;4;2; ;1;2711;96,9669595610969;010150019303;01015001930305406;010150019303054061;202507
1;010150;019303;054;08;1;1;1;2;2;2;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;150;2;2;1;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;4;1;4;1;1;1;2711;96,9669595610969;010150019303;01015001930305408;010150019303054081;202507
1;010150;019703;065;01;1;1;2;2;1;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;5;250; ; ; ;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;1;1;2; ;1;1;1;4;1;4;1;1;1;2712;163,160956509344;010150019703;01015001970306501;010150019703065011;202507
1;010150;019703;065;02;1;1;2;1;1;1;1;1;1;2;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;130;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;3;1;3;1;1;1;2712;163,160956509344;010150019703;01015001970306502;010150019703065021;202507
1;010150;019703;065;03;1;1;2;2;2;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;220;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;4;1;4;1;1;1;2712;163,160956509344;010150019703;01015001970306503;010150019703065031;202507
1;010150;019703;065;04;1;1;1;2;1;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;70;2; ;2; ;1;1;2; ;2; ;1;2;1;2;1;1;1;2712;163,160956509344;010150019703;01015001970306504;010150019703065041;202507
1;010150;019703;065;05;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;250;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;3;1;3;1;1;1;2712;163,160956509344;010150019703;01015001970306505;010150019703065051;202507
1;010150;019703;065;06;1;1;1;2;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1;1;2;1;1;1;1;1;2712;163,160956509344;010150019703;01015001970306506;010150019703065061;202507
1;010150;019703;065;07;1;1;2;6;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;180;2;2;2;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2; ;2; ;2; ;1;3;1;3;1;1;1;2712;163,160956509344;010150019703;01015001970306507;010150019703065071;202507
1;010150;019902;071;01;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;6;1;4;2; ;1;2712;141,836764395039;010150019902;01015001990207101;010150019902071011;202507
1;010150;019902;071;02;1;1;1;2;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;6;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;1;1;1;1;1;1;2712;141,836764395039;010150019902;01015001990207102;010150019902071021;202507
1;010150;019902;071;03;1;1;1;2;1;2;1;1;2;6;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;2;2; ;2; ;2; ;2; ;1;100;2; ;2; ;1;1;2; ;2; ;1;4;1;4;1;1;1;2712;141,836764395039;010150019902;01015001990207103;010150019902071031;202507
